,id,food_complexity,num_ingredients,serving_setting,expected_cost,related_movie,paired_drink,associated_people,hot_sauce_level,Label,movie_genres
553,743537,3,4.0,"Week day dinner,Weekend dinner",3.0,yourname,"cola,soda","Parents,Siblings",none,Sushi,"16,10749,18"
554,632896,3,6.0,"Week day lunch,Weekend dinner,At a party",6.5,mononokethemovieth,"alcohol,asian","Parents,Siblings,Friends",A moderate amount (medium),Sushi,"16,14,9648,27"
555,605207,5,4.0,"Week day dinner,Weekend dinner",10.0,bullettrain,water,Siblings,none,Sushi,"28,35,53"
556,617542,2,2.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",9.666666666666666,isleofdogs,"soy_sauce,asian",Parents,none,Sushi,"12,35,16"
557,719554,5,1.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,1,"soy_sauce,asian","Parents,Strangers",none,Sushi,18
558,627427,3,2.0,"Week day dinner,Weekend dinner,At a party",30.0,lizandthebluebird,"tea,asian,water","Parents,Siblings",none,Sushi,"16,18,10402"
559,411315,4,5.0,"Week day dinner,Weekend dinner,At a party",9.0,spiritedaway,"asian,tea,water","Parents,Siblings",none,Sushi,"16,10751,14"
560,631507,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,spiritedaway,water,"Parents,Friends",none,Sushi,"16,10751,14"
561,627798,5,4.0,"Week day dinner,Weekend dinner",11.0,frozen,"asian,tea,water","Parents,Siblings",none,Sushi,"16,10751,12,14"
562,712093,4,5.0,"Week day dinner,Weekend dinner",15.0,sevensamurai,water,Strangers,none,Sushi,"28,18"
563,627488,3,7.0,"Week day dinner,Weekend lunch,Weekend dinner",15.0,barbie,water,"Parents,Friends",A little (mild),Sushi,"35,12"
564,626493,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,cars2,water,"Friends,Strangers",none,Sushi,"16,10751,12,35"
565,601363,4,3.5,"Week day dinner,Weekend dinner,At a party",17.0,boyandtheheron,"alcohol,soda","Parents,Friends",A little (mild),Sushi,"16,12,14,10751,18"
566,712898,2,4.0,"Week day dinner,Weekend lunch,Weekend dinner",20.0,howlsmovingcastle,"tea,asian,water","Parents,Friends",none,Sushi,"14,16,12"
567,603398,5,8.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,suits,water,Friends,A little (mild),Sushi,18
568,631012,5,9.0,At a party,13.0,kungfupanda,water,Strangers,none,Sushi,"28,12,16,10751,35"
569,601848,2,5.0,"Week day lunch,Weekend lunch,Weekend dinner",13.0,johnwickchapter4,"tea,asian,water","Parents,Siblings,Friends",none,Sushi,"28,53,80"
570,612131,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,wolverine,"tea,asian,water","Parents,Siblings,Friends",A little (mild),Sushi,"28,35,80"
571,408630,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",3.0,findingnemo,"asian,tea,water","Parents,Friends",none,Sushi,"16,10751"
572,632091,3,5.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,novice,"asian,tea,water","Parents,Friends",none,Sushi,18
573,601122,4,5.0,"Week day dinner,Weekend lunch,Weekend dinner",7.0,wolverine,"alcohol,asian","Friends,Teachers",none,Sushi,"28,35,80"
574,602871,3,3.0,"Week day dinner,Weekend dinner",6.0,redrooms,"soy_sauce,asian","Siblings,Friends",none,Sushi,"18,80,53,27"
575,520828,4,3.0,"Week day lunch,Week day dinner,Weekend dinner",12.0,isleofdogs,"asian,tea,water","Parents,Friends",none,Sushi,"12,35,16"
576,514199,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.0,nancy,"asian,tea,water","Parents,Friends",A little (mild),Sushi,"9648,18"
577,389697,1,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,nightmoves,"tea,asian,water","Parents,Siblings,Friends",none,Sushi,"80,9648,18,53"
578,714430,4,10.0,At a party,9.0,spiderman,"fruit,juice",Strangers,none,Sushi,"28,878"
579,612567,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",5.0,yourname,"ginger,tea",Friends,none,Sushi,"16,10749,18"
580,744468,2,3.0,"Week day lunch,Weekend dinner",2.0,bladerunner,water,Strangers,none,Sushi,"878,18,53"
581,502722,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",13.5,silence,water,Friends,none,Sushi,"27,18,53,14"
582,519681,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",5.0,everythingeverywhe,water,"Parents,Friends",none,Sushi,"28,12,878"
583,631125,5,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,monstersinc,"fruit,soda",Strangers,none,Sushi,"16,35,10751"
584,606119,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",1.0,isleofdogs,"asian,tea,water","Parents,Siblings",A little (mild),Sushi,"12,35,16"
585,627252,5,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",15.0,monstersinc,water,"Parents,Teachers",A little (mild),Sushi,"16,35,10751"
586,616568,4,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",3.0,redrooms,"alcohol,asian","Parents,Siblings,Friends",A little (mild),Sushi,"18,80,53,27"
587,603838,5,8.0,"Week day lunch,Week day dinner",20.0,redrooms,"tea,asian,water",Friends,none,Sushi,"18,80,53,27"
588,719735,5,1.5,"Week day dinner,Weekend lunch,Weekend dinner",15.0,redrooms,"tea,water,asian,soda","Parents,Siblings,Friends",none,Sushi,"18,80,53,27"
589,608062,5,5.0,"Week day dinner,Weekend dinner",15.0,parasite,water,Friends,none,Sushi,"35,53,18"
590,608704,5,5.0,"Week day dinner,Weekend dinner,At a party",20.0,findingnemo,"alcohol,wine","Parents,Friends",none,Sushi,"16,10751"
591,520383,3,4.0,"Week day dinner,Weekend dinner",,idiotka,"alcohol,asian","Parents,Friends",none,Sushi,35
592,603793,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,ohramona,"cola,soda","Parents,Siblings",A little (mild),Sushi,"35,10749"
593,603933,3,7.5,Weekend dinner,80.0,redrooms,"fruit,juice",Friends,none,Sushi,"18,80,53,27"
594,605519,4,4.0,"Week day lunch,Weekend lunch,Weekend dinner",10.0,findingnemo,"tea,asian,water",Strangers,A little (mild),Sushi,"16,10751"
595,524803,2,2.5,"Weekend lunch,Weekend dinner",5.0,tokyostory,"tea,asian,water",Strangers,none,Sushi,18
596,629712,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,parasite,water,"Parents,Siblings,Friends",none,Sushi,"35,53,18"
597,627505,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",11.0,inception,water,Friends,A moderate amount (medium),Sushi,"28,878,12"
598,526131,4,1.0,"Week day dinner,Weekend dinner,Late night snack",9.0,worldsfastestindia,water,"Parents,Siblings",none,Sushi,"18,12,36"
599,607065,4,4.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",20.0,karatekid,"alcohol,wine","Parents,Friends,Strangers",A little (mild),Sushi,"28,12,18,10751"
600,500077,4,20.0,At a party,13.0,anon,water,Strangers,A moderate amount (medium),Sushi,"878,80,9648,53"
601,633350,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.0,yourname,"tea,asian,water","Siblings,Friends",none,Sushi,"16,10749,18"
602,601945,4,5.0,"Week day dinner,Weekend lunch,Weekend dinner",10.0,wolfofwallstreet,"alcohol,wine","Parents,Friends",A little (mild),Sushi,"80,18,35"
603,629878,2,4.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",14.0,spiritedaway,"asian,tea,water","Parents,Friends",A lot (hot),Sushi,"16,10751,14"
604,712766,3,4.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,wolverine,"asian,tea,water","Siblings,Friends",none,Sushi,"28,35,80"
605,603664,1,2.0,Week day dinner,9.0,redrooms,"cola,soda",Parents,none,Sushi,"18,80,53,27"
606,840827,5,4.0,Weekend dinner,20.0,romance,water,"Parents,Friends",none,Sushi,"18,10749"
607,604897,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",35.0,doors,"asian,tea,water","Parents,Siblings,Friends",none,Sushi,878
608,525422,3,4.0,"Week day lunch,Weekend lunch,Weekend dinner,At a party",15.0,nancy,water,"Parents,Siblings,Friends",A moderate amount (medium),Sushi,"9648,18"
609,602560,4,3.5,"Weekend lunch,Weekend dinner",26.0,omen,"alcohol,liquor",Parents,none,Sushi,"27,53"
610,738379,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",30.0,redrooms,"tea,water,asian","Parents,Siblings,Friends",none,Sushi,"18,80,53,27"
611,622023,4,5.0,"Week day dinner,Weekend dinner,At a party",20.0,wolfofwallstreet,"cola,soda",Friends,A moderate amount (medium),Sushi,"80,18,35"
612,604770,2,4.0,Week day lunch,9.0,godzilla,none,Strangers,none,Sushi,"28,18,878"
613,608318,5,5.5,"Week day dinner,Weekend lunch,Weekend dinner",10.0,johnnyenglish,"alcohol,asian","Siblings,Friends",none,Sushi,"12,28,35"
614,626757,3,3.0,Weekend dinner,12.0,fastfuriouspresent,"asian,tea,water",Parents,none,Sushi,"28,12,35"
615,745297,5,4.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",11.0,karatekid,water,"Friends,Strangers",A little (mild),Sushi,"28,12,18,10751"
616,627599,2,3.0,"Week day dinner,Weekend dinner,At a party",16.0,scarymovie2,water,"Parents,Siblings,Friends",none,Sushi,35
617,520037,4,4.0,"Week day dinner,Weekend dinner",10.0,findingnemo,"alcohol,soda","Parents,Siblings",none,Sushi,"16,10751"
618,632189,1,3.0,"Week day dinner,Weekend dinner,At a party,Late night snack",2.0,redrooms,water,"Parents,Friends,Strangers",none,Sushi,"18,80,53,27"
619,627636,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",9.0,monsterhouse,water,"Friends,Strangers",A little (mild),Sushi,"16,35,10751,14"
620,295428,4,5.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",20.0,bigshort,"alcohol,asian","Parents,Siblings,Friends",none,Sushi,"35,18"
621,228777,4,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",14.0,killbillvol1,water,Siblings,none,Sushi,"28,80"
622,609278,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,littlemermaid,"soy_sauce,asian","Parents,Friends",none,Sushi,"12,10751,14,10749"
623,614089,4,3.0,"Weekend dinner,At a party",25.0,lostintranslation,water,"Siblings,Strangers",none,Sushi,"18,10749"
624,607517,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,recepivedik2,"alcohol,asian","Parents,Siblings",none,Sushi,35
625,714607,2,4.0,"Week day lunch,Weekend lunch",4.0,piratesofthecaribb,"ginger,tea","Siblings,Friends",none,Sushi,"12,14,28"
626,716650,3,3.0,"Week day dinner,Weekend dinner",6.5,betatest,water,"Parents,Siblings,Friends",A little (mild),Sushi,"53,27,35"
627,497695,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",20.0,crazyrichasians,water,"Parents,Siblings,Friends",none,Sushi,"35,10749"
628,496858,4,4.333333333333333,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",14.5,watcher,"juice,asian,dairy,water,tea",Friends,none,Sushi,"9648,53"
629,608688,3,5.0,"Weekend lunch,Weekend dinner",15.0,masterofdisguise,"asian,tea,water",Friends,A moderate amount (medium),Sushi,"35,10751,14,12"
630,604386,3,3.0,"Week day dinner,Weekend dinner,At a party",30.0,redrooms,"asian,tea,water",Friends,none,Sushi,"18,80,53,27"
631,628559,5,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,spiritedaway,"tea,asian,water",Parents,none,Sushi,"16,10751,14"
632,715152,4,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",25.0,beemovie,"tea,juice,dairy","Parents,Siblings,Friends",none,Sushi,"10751,16,12,35"
633,604110,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,monstersinc,"fruit,juice",Parents,none,Sushi,"16,35,10751"
634,629010,3,5.0,"Week day dinner,Weekend dinner,At a party",10.0,killbillvol1,"fruit,water","Parents,Friends",none,Sushi,"28,80"
635,605254,4,4.0,"Week day dinner,Weekend lunch,Weekend dinner",10.0,cloudywithachanceo,"tea,asian,water","Parents,Friends",none,Sushi,"16,35,10751"
636,628990,4,5.0,"Weekend lunch,Weekend dinner",18.0,redrooms,"soy_sauce,asian",Parents,none,Sushi,"18,80,53,27"
637,625295,3,9.0,"Week day dinner,Weekend dinner,At a party",10.0,spiritedaway,water,"Parents,Friends",none,Sushi,"16,10751,14"
638,603415,4,7.0,"Week day dinner,Weekend lunch,Weekend dinner",11.0,spiritedaway,"asian,tea,water","Parents,Friends",none,Sushi,"16,10751,14"
639,635533,3,3.0,Weekend dinner,30.0,redrooms,"alcohol,wine","Parents,Friends",none,Sushi,"18,80,53,27"
640,630389,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,redrooms,"asian,tea,water","Parents,Siblings,Friends",none,Sushi,"18,80,53,27"
641,714901,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",,bullettrain,water,Friends,none,Sushi,"28,35,53"
642,629792,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",8.0,monstersinc,"alcohol,asian","Parents,Siblings,Friends",none,Sushi,"16,35,10751"
643,629025,5,9.0,"Week day dinner,At a party",20.0,squidgamemakingsea,water,Strangers,none,Sushi,99
644,524441,4,6.0,Weekend dinner,15.0,findingnemo,soda,Siblings,none,Sushi,"16,10751"
645,389109,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",30.0,monstersinc,"tea,water,asian",Friends,none,Sushi,"16,35,10751"
646,631216,2,5.0,"Week day lunch,Week day dinner",20.0,noah,water,"Siblings,Friends",I will have some of this food item with my hot sauce,Sushi,"18,12"
647,738875,4,5.0,"Week day lunch,Weekend lunch,At a party",8.0,crazyrichasians,dairy,"Siblings,Friends,Strangers",A little (mild),Sushi,"35,10749"
648,634669,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",6.96,redrooms,"alcohol,asian","Friends,Strangers",none,Sushi,"18,80,53,27"
649,409940,1,2.0,Weekend dinner,15.0,spiritedaway,"soy_sauce,asian","Parents,Friends",none,Sushi,"16,10751,14"
650,399605,1,3.0,"Weekend dinner,At a party",15.0,spiritedaway,"tea,juice,dairy",Friends,none,Sushi,"16,10751,14"
651,721831,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,johnwickchapter2,"alcohol,asian",,none,Sushi,"28,53,80"
652,835223,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,none,"tea,asian,water","Parents,Siblings,Friends",A little (mild),Sushi,
653,712938,4,3.0,Weekend dinner,17.0,spiritedaway,"cola,soda",Strangers,none,Sushi,"16,10751,14"
654,395712,5,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",17.5,redrooms,none,Friends,A little (mild),Sushi,"18,80,53,27"
655,603388,4,3.0,"Week day dinner,Weekend lunch,Weekend dinner",20.0,redrooms,"dairy,juice","Parents,Siblings,Friends",none,Sushi,"18,80,53,27"
656,617774,5,10.0,"Weekend lunch,Weekend dinner",15.989999999999998,granturismo,water,"Friends,Teachers,Strangers",none,Sushi,"12,28,18"
657,289440,5,2.0,"Weekend dinner,At a party",10.0,lostintranslation,"asian,tea,water","Parents,Friends,Strangers",none,Sushi,"18,10749"
658,714503,2,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,shortcut,"soy_sauce,asian","Teachers,Strangers",A little (mild),Sushi,"27,12,14"
659,714893,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,breakfastclub,water,"Friends,Strangers",none,Sushi,"35,18"
660,601094,5,8.0,"Weekend lunch,Weekend dinner",13.0,spiritedaway,"dairy,juice","Friends,Strangers",A moderate amount (medium),Sushi,"16,10751,14"
661,618150,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Late night snack",12.0,nancy,water,"Friends,Strangers",A little (mild),Sushi,"9648,18"
662,607944,3,4.0,"Week day dinner,Weekend lunch,Weekend dinner",17.5,ponyo,"asian,tea,water","Parents,Siblings",none,Sushi,"16,14,10751"
663,629844,5,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,aura,"fruit,juice","Parents,Siblings,Friends",none,Sushi,"18,53"
664,626482,5,4.0,"Weekend dinner,At a party",20.0,kungfupanda,"fruit,soda",Friends,none,Sushi,"28,12,16,10751,35"
665,609257,4,3.0,"Week day lunch,Weekend dinner,At a party",18.0,meangirls,water,"Parents,Siblings,Friends",none,Sushi,"18,35"
666,717921,2,10.0,"Week day dinner,Weekend dinner,At a party",20.0,girlstrip,water,Friends,none,Sushi,"35,10749,12"
667,181851,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,nancy,water,"Parents,Siblings,Friends",none,Sushi,"9648,18"
668,629041,2,4.0,"Week day lunch,At a party",14.0,myneighbortotoro,"asian,tea,water",Strangers,none,Sushi,"14,16,10751"
669,604062,2,2.5,"Week day dinner,Weekend lunch,Weekend dinner,At a party",2.0,nameless,"tea,asian,water","Parents,Siblings",none,Sushi,"53,9648,27,18"
670,716749,2,4.5,"Week day lunch,Week day dinner,Late night snack",17.5,anon,"soy_sauce,asian","Siblings,Friends",A little (mild),Sushi,"878,80,9648,53"
671,633143,4,5.0,"Week day lunch,Week day dinner,Weekend lunch",10.0,passenger,water,Siblings,none,Sushi,"18,9648,53"
672,743828,2,5.0,"Week day dinner,Weekend dinner",7.0,findingnemo,water,"Parents,Siblings,Friends",none,Sushi,"16,10751"
673,520861,4,4.0,"Weekend lunch,Weekend dinner,At a party",20.0,madagascar,"asian,tea,water",Friends,none,Sushi,"10751,16,12,35"
674,517019,5,3.0,"Week day dinner,Weekend dinner,Late night snack",7.0,spiritedaway,"alcohol,soda","Friends,Strangers",none,Sushi,"16,10751,14"
675,626779,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,ido,"alcohol,wine","Parents,Siblings",none,Sushi,"35,10749"
676,611716,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,bladerunner,"soy_sauce,asian",Friends,none,Sushi,"878,18,53"
677,193195,5,3.0,"Week day dinner,Weekend dinner,At a party",20.0,killbillvol1,water,"Parents,Siblings,Friends",A little (mild),Sushi,"28,80"
678,627530,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",14.0,onourwatch,"asian,tea,water","Parents,Friends",none,Sushi,35
679,626479,5,5.0,"Weekend dinner,At a party",10.0,isleofdogs,water,"Parents,Friends",none,Sushi,"12,35,16"
680,624540,5,3.0,Weekend lunch,20.0,talentedmrripley,none,Friends,none,Sushi,"53,80,18"
681,625315,5,4.5,"Week day dinner,Weekend dinner",17.0,breakfastclub,"asian,tea,water","Siblings,Friends",none,Sushi,"35,18"
682,601941,3,4.0,"Week day dinner,Weekend lunch,Weekend dinner",15.0,crayonshinchanthem,"dairy,juice","Parents,Friends",none,Sushi,"16,12,35,10751"
683,723968,1,12.0,"Weekend lunch,Weekend dinner,At a party",15.0,ratatouille,"tea,soda","Parents,Friends",A little (mild),Sushi,"16,35,10751,14"
684,715806,3,5.0,"Week day lunch,Late night snack",13.0,dream,water,"Parents,Siblings",none,Sushi,"35,18"
685,720045,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",11.0,findingnemo,water,"Parents,Siblings,Friends",none,Sushi,"16,10751"
686,713585,4,5.0,"Week day dinner,Weekend dinner,At a party",30.0,idkwtf,"alcohol,asian","Parents,Friends",none,Sushi,18
687,611188,2,4.0,"Week day lunch,Week day dinner,Weekend lunch",12.0,spiritedaway,"asian,tea,water",Friends,none,Sushi,"16,10751,14"
688,606726,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,crazyrichasians,"fruit,juice","Parents,Friends,Strangers",none,Sushi,"35,10749"
689,629142,1,3.5,"Week day lunch,Weekend dinner",14.0,jetsonsthemovie,"juice,fruit,asian,water,tea",Friends,none,Sushi,"16,35,10751,878"
