,id,food_complexity,num_ingredients,serving_setting,expected_cost,related_movie,paired_drink,associated_people,hot_sauce_level,Label
600,500077,4,20.0,At a party,13.0,And Then There Were None,water,Strangers,A moderate amount (medium),Sushi
601,633350,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",12.0,Your Name.,Green tea ,"Siblings,Friends",,Sushi
602,601945,4,5.0,"Week day dinner,Weekend lunch,Weekend dinner",10.0,The Wolf of Wall Street,Wine,"Parents,Friends",A little (mild),Sushi
603,629878,2,4.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",14.0,spirited away,Tea,"Parents,Friends",A lot (hot),Sushi
604,712766,3,4.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,Deadpool & Wolverine,Tea,"Siblings,Friends",,Sushi
605,603664,1,2.0,Week day dinner,9.0,Jiro Dreams of Sushi,Calpis,Parents,,Sushi
606,840827,5,4.0,Weekend dinner,20.0,Falling in Love with Romance Movies,Water,"Parents,Friends",,Sushi
607,604897,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",35.0,Food Wars: Shokugeki no Soma,Tea,"Parents,Siblings,Friends",,Sushi
608,525422,3,4.0,"Week day lunch,Weekend lunch,Weekend dinner,At a party",15.0,Food Wars: Shokugeki no Soma,Water,"Parents,Siblings,Friends",A moderate amount (medium),Sushi
609,602560,4,3.5,"Weekend lunch,Weekend dinner",26.0,Our Popcorn Movie Dystopia - Some More News: The Movie,cocktail,Parents,,Sushi
610,738379,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",30.0,Jiro Dreams of Sushi,water,"Parents,Siblings,Friends",,Sushi
611,622023,4,5.0,"Week day dinner,Weekend dinner,At a party",20.0,The Wolf of Wall Street,Coke Zero,Friends,A moderate amount (medium),Sushi
612,604770,2,4.0,Week day lunch,9.0,Godzilla,no drink,Strangers,,Sushi
613,608318,5,5.5,"Week day dinner,Weekend lunch,Weekend dinner",10.0,Johnny English,Sake,"Siblings,Friends",,Sushi
614,626757,3,3.0,Weekend dinner,12.0,The Fast and the Furious: Tokyo Drift,Tea,Parents,,Sushi
615,745297,5,4.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",11.0,The Karate Kid,Water,"Friends,Strangers",A little (mild),Sushi
616,627599,2,3.0,"Week day dinner,Weekend dinner,At a party",16.0,Scary Movie 4,Water,"Parents,Siblings,Friends",,Sushi
617,520037,4,4.0,"Week day dinner,Weekend dinner",10.0,Finding Nemo,Beer,"Parents,Siblings",,Sushi
618,632189,1,3.0,"Week day dinner,Weekend dinner,At a party,Late night snack",2.0,Jiro Dreams of Sushi,Water,"Parents,Friends,Strangers",,Sushi
619,627636,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",9.0,Monster House,Water,"Friends,Strangers",A little (mild),Sushi
620,295428,4,5.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",20.0,The Big Short,sake,"Parents,Siblings,Friends",,Sushi
621,228777,4,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",14.0,Kill Bill: Vol. 1,water,Siblings,,Sushi
622,609278,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,The Little Mermaid,Miso soup,"Parents,Friends",,Sushi
623,614089,4,3.0,"Weekend dinner,At a party",25.0,Lost in Translation,Water,"Siblings,Strangers",,Sushi
624,607517,3,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Recep Ivedik 2,Sake,"Parents,Siblings",,Sushi
625,714607,2,4.0,"Week day lunch,Weekend lunch",4.0,Pirates of the Caribbean: The Curse of the Black Pearl,Matcha,"Siblings,Friends",,Sushi
626,716650,3,3.0,"Week day dinner,Weekend dinner",6.5,,water,"Parents,Siblings,Friends",A little (mild),Sushi
627,497695,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",20.0,Crazy Rich Asians,Water,"Parents,Siblings,Friends",,Sushi
628,496858,4,4.333333333333333,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",14.5,,tea,Friends,,Sushi
629,608688,3,5.0,"Weekend lunch,Weekend dinner",15.0,finding nemo,Tea,Friends,A moderate amount (medium),Sushi
630,604386,3,3.0,"Week day dinner,Weekend dinner,At a party",30.0,Jiro Dreams of Sushi,tea,Friends,,Sushi
631,628559,5,8.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,Spirited Away,Green tea,Parents,,Sushi
632,715152,4,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",25.0,Untitled Dragon Ball & Animes Mix Movie,Bubble Tea,"Parents,Siblings,Friends",,Sushi
633,604110,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,"Monsters, Inc.",Juice,Parents,,Sushi
634,629010,3,5.0,"Week day dinner,Weekend dinner,At a party",10.0,Kill Bill: Vol. 1,Lemon Water,"Parents,Friends",,Sushi
635,605254,4,4.0,"Week day dinner,Weekend lunch,Weekend dinner",10.0,Cloudy with a Chance of Meatballs,hot green tea,"Parents,Friends",,Sushi
636,628990,4,5.0,"Weekend lunch,Weekend dinner",18.0,Jiro Dreams of Sushi,Soju,Parents,,Sushi
637,625295,3,9.0,"Week day dinner,Weekend dinner,At a party",10.0,Spirited Away,Water,"Parents,Friends",,Sushi
638,603415,4,7.0,"Week day dinner,Weekend lunch,Weekend dinner",11.0,Spirited Away,Tea,"Parents,Friends",,Sushi
639,635533,3,3.0,Weekend dinner,30.0,Jiro Dreams of Sushi,rice wine,"Parents,Friends",,Sushi
640,630389,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,Jiro Dreams of Sushi,Tea,"Parents,Siblings,Friends",,Sushi
641,714901,5,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",,Bullet Train,Water,Friends,,Sushi
642,629792,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",8.0,"Monsters, Inc.",sake,"Parents,Siblings,Friends",,Sushi
643,629025,5,9.0,"Week day dinner,At a party",20.0,Squid Game,water,Strangers,,Sushi
644,524441,4,6.0,Weekend dinner,15.0,Finding Nemo,Boba,Siblings,,Sushi
645,389109,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",30.0,"Monsters, Inc. Monster TV Treats: Baseball ABC Bumper",green tea,Friends,,Sushi
646,631216,2,5.0,"Week day lunch,Week day dinner",20.0,Solo Leveling,water,"Siblings,Friends",I will have some of this food item with my hot sauce,Sushi
647,738875,4,5.0,"Week day lunch,Weekend lunch,At a party",8.0,Crazy Rich Asians,Milk tea,"Siblings,Friends,Strangers",A little (mild),Sushi
648,634669,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",6.96,Jiro Dreams of Sushi,Sake,"Friends,Strangers",,Sushi
649,409940,1,2.0,Weekend dinner,15.0,Spirited Away,miso soup,"Parents,Friends",,Sushi
650,399605,1,3.0,"Weekend dinner,At a party",15.0,Take-Away Spirit,barley tea,Friends,,Sushi
651,721831,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,John Wick,Sake,,,Sushi
652,835223,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack",10.0,,Green tea,"Parents,Siblings,Friends",A little (mild),Sushi
653,712938,4,3.0,Weekend dinner,17.0,Spirited Away,Calpis,Strangers,,Sushi
654,395712,5,4.0,"Week day dinner,Weekend dinner,At a party,Late night snack",17.5,Jiro Dreams of Sushi,no drink,Friends,A little (mild),Sushi
655,603388,4,3.0,"Week day dinner,Weekend lunch,Weekend dinner",20.0,Jiro Dreams of Sushi,Oolong tea,"Parents,Siblings,Friends",,Sushi
656,617774,5,10.0,"Weekend lunch,Weekend dinner",15.989999999999998,Gran Turismo,Water,"Friends,Teachers,Strangers",,Sushi
657,289440,5,2.0,"Weekend dinner,At a party",10.0,Lost in Translation,tea,"Parents,Friends,Strangers",,Sushi
658,714503,2,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,This Is a Short Movie Because I Don't Like to Wallow in Self Pity,soybean milk,"Teachers,Strangers",A little (mild),Sushi
659,714893,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",10.0,The Breakfast Club,Water,"Friends,Strangers",,Sushi
660,601094,5,8.0,"Weekend lunch,Weekend dinner",13.0,Spirited Away,hot tea,"Friends,Strangers",A moderate amount (medium),Sushi
661,618150,4,3.0,"Week day lunch,Week day dinner,Weekend lunch,Late night snack",12.0,Spirited Away,"water, iced-tea","Friends,Strangers",A little (mild),Sushi
662,607944,3,4.0,"Week day dinner,Weekend lunch,Weekend dinner",17.5,Ponyo,Tea,"Parents,Siblings",,Sushi
663,629844,5,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",15.0,Samurai Jack,Orange juice,"Parents,Siblings,Friends",,Sushi
664,626482,5,4.0,"Weekend dinner,At a party",20.0,Kung Fu Panda,,Friends,,Sushi
665,609257,4,3.0,"Week day lunch,Weekend dinner,At a party",18.0,Mean Girls,Water,"Parents,Siblings,Friends",,Sushi
666,717921,2,10.0,"Week day dinner,Weekend dinner,At a party",20.0,Girls Trip,Water,Friends,,Sushi
667,181851,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Girls Trip,water,"Parents,Siblings,Friends",,Sushi
668,629041,2,4.0,"Week day lunch,At a party",14.0,My Neighbor Totoro,tea,Strangers,,Sushi
669,604062,2,2.5,"Week day dinner,Weekend lunch,Weekend dinner,At a party",2.0,Can YOU Guess These Anime by Their Funko Pops?,Green tea!,"Parents,Siblings",,Sushi
670,716749,2,4.5,"Week day lunch,Week day dinner,Late night snack",17.5,Nosferatu,Miso Soup， tea,"Siblings,Friends",A little (mild),Sushi
671,633143,4,5.0,"Week day lunch,Week day dinner,Weekend lunch",10.0,Passengers,Water,Siblings,,Sushi
672,743828,2,5.0,"Week day dinner,Weekend dinner",7.0,Finding Nemo,Water,"Parents,Siblings,Friends",,Sushi
673,520861,4,4.0,"Weekend lunch,Weekend dinner,At a party",20.0,Madagascar,Tea,Friends,,Sushi
674,517019,5,3.0,"Week day dinner,Weekend dinner,Late night snack",7.0,Spirited Away,Beer,"Friends,Strangers",,Sushi
675,626779,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,I Dont Know,none,"Parents,Siblings",,Sushi
676,611716,2,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,Blade Runner,miso soup,Friends,,Sushi
677,193195,5,3.0,"Week day dinner,Weekend dinner,At a party",20.0,Kill Bill: Vol. 1,Water,"Parents,Siblings,Friends",A little (mild),Sushi
678,627530,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",14.0,A Silent Voice: The Movie,Tea,"Parents,Friends",,Sushi
679,626479,5,5.0,"Weekend dinner,At a party",10.0,Isle of Dogs,water,"Parents,Friends",,Sushi
680,624540,5,3.0,Weekend lunch,20.0,The Talented Mr. Ripley,korea drink/japanese drink,Friends,,Sushi
681,625315,5,4.5,"Week day dinner,Weekend dinner",17.0,The Breakfast Club,Tea,"Siblings,Friends",,Sushi
682,601941,3,4.0,"Week day dinner,Weekend lunch,Weekend dinner",15.0,Shin Jigen! Crayon Shin-chan the Movie,Oolong Tea,"Parents,Friends",,Sushi
683,723968,1,12.0,"Weekend lunch,Weekend dinner,At a party",15.0,Ratatouille,Nestea,"Parents,Friends",A little (mild),Sushi
684,715806,3,5.0,"Week day lunch,Late night snack",13.0,Jiro Dreams of Sushi,Water,"Parents,Siblings",,Sushi
685,720045,2,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",11.0,Finding Nemo,Water,"Parents,Siblings,Friends",,Sushi
686,713585,4,5.0,"Week day dinner,Weekend dinner,At a party",30.0,IDK,Sake,"Parents,Friends",,Sushi
687,611188,2,4.0,"Week day lunch,Week day dinner,Weekend lunch",12.0,Spirited Away,Tea,Friends,,Sushi
688,606726,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,Crazy Rich Asians,Juice,"Parents,Friends,Strangers",,Sushi
689,629142,1,3.5,"Week day lunch,Weekend dinner",14.0,28 - The Gospel of Jiro - Jiro Dreams of Sushi,juice,Friends,,Sushi
690,634825,2,3.0,Weekend dinner,12.0,Your Name.,Tea,Friends,,Sushi
691,613409,3,3.0,"Week day dinner,Weekend dinner,At a party,Late night snack",6.0,Memoirs of a Geisha,Water,Parents,A little (mild),Sushi
692,633224,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",10.0,Kung Fu Panda,Water,"Siblings,Friends",,Sushi
693,738850,4,5.0,"Week day dinner,Weekend lunch,Weekend dinner",12.0,MasterChef USA,Tea,"Parents,Friends",A little (mild),Sushi
694,500470,3,3.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",8.5,The Chimes: Love Comes to Mind,Water,Friends,,Sushi
695,13183,2,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,Memoirs of a Geisha,Water,"Siblings,Friends",,Sushi
696,627169,2,5.0,"Week day dinner,Weekend dinner,At a party,Late night snack",20.0,The Wolverine,champagne,Parents,,Sushi
697,229041,5,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",17.5,Kung Fu Panda,tea,"Parents,Friends",,Sushi
698,496344,3,3.0,"Week day dinner,Weekend lunch,At a party",4.0,Bullet Train,Oolong Tea,"Parents,Siblings,Friends",,Sushi
699,409723,3,7.0,"Week day dinner,Weekend lunch,Weekend dinner,At a party",12.0,The Breakfast Club,Sake,"Friends,Strangers",,Sushi
700,630949,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",4.0,The Godfather,Tea,"Siblings,Friends",,Sushi
701,413014,3,6.0,"Week day lunch,Week day dinner,Weekend dinner,At a party",7.75,Spirited Away - Movie REACTION!!,Sake (Japanese rice wine),"Parents,Friends",A moderate amount (medium),Sushi
702,310438,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",15.0,John Wick: Chapter 3 - Parabellum,Sake,Friends,,Sushi
703,627430,5,9.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",10.0,Ponyo,Tea,"Siblings,Friends,Teachers",A little (mild),Sushi
704,526510,3,5.0,"Week day lunch,Weekend lunch",20.0,Ponyo,water,Friends,A lot (hot),Sushi
705,390823,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,Finding Nemo,Tea,"Parents,Friends",,Sushi
706,717116,3,5.5,"Week day dinner,Weekend dinner,Late night snack",25.0,Lost in Translation,"wine, tea, sparkling water",Parents,,Sushi
707,712143,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",8.0,Monster,Sake,Friends,I will have some of this food item with my hot sauce,Sushi
708,612538,5,3.0,"Week day dinner,Weekend dinner,At a party",9.0,Cars 2,Tea,"Parents,Siblings,Friends",,Sushi
709,627539,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",7.0,The Last Samurai,Tea,Parents,,Sushi
710,603812,5,2.0,"Weekend lunch,Weekend dinner",20.0,Kill Bill: Vol. 1,Sake,"Parents,Siblings,Friends",,Sushi
711,740568,5,3.0,"Week day dinner,Weekend dinner",14.0,Cars,Water,Parents,,Sushi
712,712702,2,3.0,"Week day dinner,Weekend dinner,Late night snack",10.0,Spirited Away,lemon tea,"Parents,Friends",,Sushi
713,519638,3,2.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",12.0,Dune: Part Two,Water,"Parents,Siblings,Friends",,Sushi
714,627800,3,3.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",20.0,Suzume,Tea,"Parents,Siblings,Friends",,Sushi
715,406863,3,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,Kung Fu Panda,Bubble Tea,Friends,,Sushi
716,726962,1,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",30.0,Detective Conan,coke,"Parents,Siblings",,Sushi
717,628077,4,5.0,"Week day lunch,Week day dinner,Weekend lunch",12.0,Big Hero 6,Water,"Parents,Siblings,Friends",,Sushi
718,601693,4,5.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",13.0,Shark Tale,Water,"Parents,Siblings,Friends",,Sushi
719,517096,4,2.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner",20.0,Snowpiercer,Sake,"Friends,Strangers",A lot (hot),Sushi
720,606821,5,8.0,"Week day dinner,Weekend dinner",20.0,The Yakuza,Sake,"Parents,Teachers",,Sushi
721,455047,4,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",20.0,The Yakuza,"water, tea","Parents,Siblings,Friends",,Sushi
722,625576,3,8.0,"Week day lunch,At a party",12.0,Finding Nemo,Water,Friends,,Sushi
723,747734,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",7.5,The Godfather,Soda ,"Siblings,Friends",A moderate amount (medium),Pizza
724,517064,2,7.5,"Week day lunch,At a party",3.5,Teenage Mutant Ninja Turtles,Root-beer.,Parents,,Pizza
725,387330,4,15.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,Wizards of Waverly Place: The Movie,7up,Friends,A little (mild),Pizza
726,746750,3,6.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",2.0,home alone,Pepsi,"Friends,Strangers",A little (mild),Pizza
727,629285,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",12.0,Home Alone,Coke,Friends,I will have some of this food item with my hot sauce,Pizza
728,743488,4,4.0,"Week day lunch,Weekend lunch,At a party,Late night snack",5.0,Spider-Man 2,soda,"Parents,Siblings",,Pizza
729,523710,2,5.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",20.0,Home Alone,Coke,"Parents,Siblings,Friends,Teachers",,Pizza
730,635179,2,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",7.0,Avengers Civil War Stop Motion: End Game,Sprite,Friends,A little (mild),Pizza
731,313562,1,8.0,"Weekend dinner,At a party,Late night snack",2.0,Fast & Furious,crush ,"Siblings,Friends",A moderate amount (medium),Pizza
732,712670,2,2.25,"Weekend dinner,At a party,Late night snack",4.0,ratatouille,coca-cola,Friends,A little (mild),Pizza
733,635627,3,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party",4.0,Rush Hour,Coke,"Friends,Teachers",,Pizza
734,524485,4,10.0,"Week day lunch,Weekend lunch,At a party",7.5,Teenage Mutant Ninja Turtles,Coke,Friends,,Pizza
735,632320,3,3.0,"Week day lunch,At a party",16.0,Teenage Mutant Ninja Turtles,coke,"Parents,Siblings,Friends",A moderate amount (medium),Pizza
736,633520,3,8.8,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",7.5,Cloudy with a Chance of Meatballs,crush,Teachers,A little (mild),Pizza
737,606905,4,7.0,"Week day lunch,At a party,Late night snack",14.99,Ratatouille,pineapple fanta,Friends,A moderate amount (medium),Pizza
738,393424,4,7.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,Spider-Man 2,Coke,"Siblings,Friends",,Pizza
739,618333,2,4.25,"Week day lunch,At a party,Late night snack",10.0,Grown Ups,Coca cola,Friends,A little (mild),Pizza
740,628558,2,7.0,"Weekend dinner,At a party,Late night snack",10.0,Teenage Mutant Ninja Turtles in Pizza Friday!,sprite,"Siblings,Friends",A little (mild),Pizza
741,613776,2,6.0,"Week day dinner,Weekend dinner,At a party,Late night snack",4.0,Teenage Mutant Ninja Turtles,Diet Coke,Friends,,Pizza
742,317214,3,2.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",3.5,I don't think I can handle this movie any more,,"Parents,Siblings,Friends",A moderate amount (medium),Pizza
743,628093,4,5.0,"Weekend lunch,At a party",22.5,Five Nights at Freddy's,Nestea.,"Parents,Friends",,Pizza
744,411781,3,4.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",7.0,Spider-Man 2,Coke Zero,"Parents,Siblings,Friends",,Pizza
745,525567,4,6.0,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",5.0,Ratatouille,Water,"Friends,Strangers",A little (mild),Pizza
746,634455,3,3.5,"Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack",4.0,Teenage Mutant Ninja Turtles: Out of the Shadows,pepsi,Friends,A moderate amount (medium),Pizza
